F98F F930
F814 10
F807 2
F7FF 0
F7F4 0
F7E8 0
F7E2 0
F7E3 0
F7E2 0
F7D9 0
F7CC 0
F7C1 0
F7BD 0
F7BF 0
F7C7 0
F7D2 0
F7E0 0
F7EF 0
F803 40
F818 0
F82B 0
F839 0
F846 0
F853 0
F861 0
F86C 0
F86F 0
F86F 0
F871 0
F873 0
F876 0
F879 0
F878 0
F876 0
F873 0
F86D 0
F862 0
F852 0
F842 0
F833 0
F825 0
F81B 0
F813 0
F80B 0
F7FF 0
F7F0 0
F7E2 0
F7D8 0
F7CF 0
F7C0 0
F7AA 8
F799 12
F797 0
F79E A
F7A5 0
F7A5 0
F7A1 4
F7A7 0
F7BC 0
F7D8 20
F7F0 2A
F7FC 4
F800 2
F803 0
F808 1
F80F 0
F81B 11
F82E 0
F842 0
F854 0
F866 0
F87F 0
F8A3 0
F8CA 0
F8EB 0
F8FC 0
F903 0
F90A 0
F916 0
F920 0
F91A 0
F8FF 0
F8DF 0
F8C4 0
F8B8 0
F8BC 0
F8C7 0
F8C9 0
F8C1 0
F8B7 2
F8B3 1
F8B6 0
F8B9 0
F8B1 0
F893 0
F869 0
F842 0
F824 0
F808 0
F7E5 0
F7C0 9
F7A1 2
F791 0
F793 28
F7A1 10
F7B2 0
F7BB 0
F7BB 1
F7B1 20
F7A6 0
F7A5 0
F7B0 0
F7BC 0
F7BC 0
F7B5 0
F7B2 0
F7BC 0
F7CC 0
F7DC 0
F7E6 0
F7E9 0
F7F0 0
F7FF 0
F810 0
F81C 0
F821 0
F81E 0
F81D 0
F821 0
F829 0
F831 0
F838 0
F839 0
F834 0
F829 0
F81C 0
F810 0
F802 1
F7F1 4
F7E1 0
F7DB 20
F7DF 3
F7EA 0
F7F2 4
F7F6 1
F7F5 24
F7F7 4
F803 0
F816 0
F827 2
F830 0
F833 0
F839 0
F846 0
F853 10
F85C 0
F861 0
F867 8
F875 0
F88C 0
F8A3 0
F8B2 0
F8BB 0
F8C4 0
F8D7 0
F8F1 0
F904 0
F90B 0
F907 0
F8FF 0
F8F8 0
F8E9 0
F8D1 0
F8B3 0
F895 0
F87F 0
F86F 0
F865 0
F85C 0
F854 0
F84B 0
F841 0
F836 1
F82A 0
F81D 0
F80F 20
F7FE 80
F7E9 94
F7D5 0
F7CB 0
F7CA 1
F7CA 0
F7CC 1
F7D1 8
F7DA 2
F7E9 0
F801 0
F819 0
F82B 0
F837 0
F844 0
F85A 2
F874 0
F892 0
F8AF 0
F8C7 0
F8DD 0
F8F5 0
F909 0
F91A 0
F92A 0
F936 0
F942 0
F94C 0
F958 0
F962 0
F96A 0
F970 0
F974 0
F974 0
F971 0
F96A 0
F95F 0
F94A 0
F930 0
F913 40
F8F4 9
F8D5 22
F8B4 14
F893 0
F874 21
F85C 2
F84C 4
F83F 0
F832 60
F827 60
F821 60
F81C 60
F818 0
F816 4
F813 E
F80E 0
F805 0
F7FE 2
F7FD 0
F801 0
F807 0
F80E 0
F811 0
F81C 0
F831 0
F847 0
F859 0
F868 0
F873 0
F87A 0
F87D 0
F87C 0
F876 0
F869 0
F859 0
F849 0
F840 0
F838 0
F832 0
F82A 0
F81C 0
F80C 0
F7FC 0
F7EB 0
F7D9 0
F7C8 0
F7B6 0
F7A3 0
F792 20
F786 0
F77F 14
F77E 8
F781 0
F787 0
F78E 12
F792 0
F797 0
F79C 1
F79F 0
F7A2 2
F7A7 8
F7B0 2
F7BE 4
F7D4 14
F7EE 8
F809 0
F821 0
F837 0
F848 0
F84E 0
F851 0
F852 0
F84E 0
F84A 0
F847 0
F843 0
F841 0
F843 0
F847 0
F84C 0
F84B 0
F847 0
F843 0
F83E 0
F834 0
F823 0
F808 0
F7EB 0
F7D2 0
F7C1 0
F7B7 0
F7AE 0
F7A5 0
F79F 0
F79D 0
F79D 0
F79D 0
F79A 0
F794 0
F78D 9
F78C 0
F796 18
F7A8 6
F7B8 5
F7BE 24
F7BA 24
F7BA 8
F7C7 4
F7E0 0
F7F8 0
F809 0
F80F 0
F819 0
F835 0
F863 0
F891 0
F8B0 0
F8C5 0
F8D8 0
F8F0 0
F908 0
F911 0
F901 0
F8E2 0
F8C3 0
F8AE 0
F8A4 0
F8A7 0
F8B2 0
F8B8 0
F8B6 0
F8B6 0
F8BC 0
F8C3 8
F8C1 20
F8B2 40
F88D 54
F85B 40
F82A 60
F800 1
F7D9 0
F7B6 66
F796 22
F77D 58
F76D 0
F76A 0
F76F 18
F775 20
F776 24
F76D 2
F75E 0
F755 0
F75E 0
F770 0
F782 0
F78B 0
F790 0
F798 0
F7A8 0
F7BB 0
F7C6 0
F7C5 0
F7BF 0
F7BD 0
F7C2 0
F7CE 0
F7DF 0
F7F2 0
F804 0
F813 0
F820 0
F831 0
F842 0
F84F 0
F84D 0
F83D 0
F827 0
F812 0
F7FE 0
F7EA 9
F7D3 9
F7C2 0
F7C1 0
F7CD 4
F7DC 10
F7E4 18
F7E3 8
F7E0 0
F7E4 0
F7ED 0
F7FA 8
F804 8
F80C 0
F815 0
F822 2
F831 0
F83E 0
F84B 41
F85A 40
F86B 0
F87E 0
F891 0
F8A2 0
F8B2 8
F8C4 0
F8D9 0
F8F1 0
F90A 0
F921 0
F937 0
F945 0
F947 0
F93E 0
F92D 0
F917 0
F901 0
F8EA 0
F8D2 0
F8BC 0
F8AD 0
F8A7 0
F8A4 0
F8A1 0
F897 1
F884 0
F872 0
F863 2
F857 20
F844 2
F828 1D
F80D 0
F7F7 8
F7EB 0
F7E8 0
F7EB 0
F7F3 4
F7FD 0
F80E 20
F825 0
F83B 0
F84C 2
F85D 0
F874 0
F890 0
F8AC 0
F8C4 0
F8DC 0
F8F6 0
F912 0
F92C 0
F940 0
F94E 0
F95C 0
F970 0
F985 0
F998 0
F9A8 1
F9B8 0
F9CA 0
F9DA 1
F9E1 0
F9DE 0
F9D3 0
F9C4 20
F9B1 0
F99A 2
F97F 24
F962 4
F943 10
F924 8
F907 0
F8EC 4
F8D5 80
F8C0 84
F8AD A
F89A 10
F887 2
F879 80
F86D 0
F861 88
F854 4
F849 90
F842 80
F840 0
F83E 0
F83E 0
F843 6
F847 8
F84A 0
F84C 2
F84F 0
F853 0
F85A 0
F864 0
F871 0
F881 0
F893 0
F8A3 0
F8B1 0
F8C0 0
F8CF 0
F8D7 0
F8DA 0
F8D7 0
F8CC 0
F8C0 0
F8B1 0
F89F 0
F888 0
F86B 0
F84D 0
F835 0
F823 0
F813 0
F805 4
F7F8 0
F7EB 8
F7E7 60
F7E9 5A
F7E9 0
F7E5 0
F7E0 2
F7DE 0
F7DC 0
F7DC 0
F7DF 0
F7E2 0
F7E5 0
F7EB 0
F7F6 0
F804 10
F813 0
F824 10
F834 0
F843 0
F853 0
F862 0
F86F 0
F87B 0
F88A 0
F898 0
F8A5 0
F8B2 0
F8BD 0
F8C4 0
F8C7 0
F8C7 0
F8C7 0
F8C5 0
F8BA 0
F8A6 0
F890 0
F87E 0
F871 0
F865 0
F857 0
F843 0
F82F 0
F81F 4
F815 0
F810 4
F80C 21
F80C 1
F80C 0
F80C 4B
F80E 50
F812 40
F81B 40
F821 60
F81E 68
F815 2
F80B 0
F806 0
F811 0
F825 4
F834 A
F83A 0
F844 0
F862 40
F89A 0
F8DA 8
F913 0
F93A 8
F953 0
F967 0
F977 28
F97C 31
F971 0
F95A 0
F93F 0
F929 41
F920 40
F928 0
F939 1
F949 10
F956 10
F963 8
F96C 10
F972 0
F975 0
F96C 40
F951 0
F922 0
F8E8 80
F8AB 94
F874 0
F849 89
F826 80
F808 0
F7F2 0
F7E7 0
F7EB 0
F7F7 0
F800 0
F7FC 0
F7E9 10
F7D1 20
F7BE 20
F7B7 20
F7BD 10
F7C2 30
F7C1 11
F7C1 0
F7C9 0
F7D7 0
F7E8 0
F7F7 0
F801 0
F806 0
F807 0
F806 0
F80C 0
F81A 0
F82A 0
F836 0
F845 0
F85F 0
F884 0
F8AC 0
F8C8 0
F8CE 0
F8C4 0
F8B2 2
F8A0 0
F889 0
F869 1
F843 0
F824 0
F817 2
F819 46
F81D 20
F81F 0
F81F 0
F826 0
F836 4
F84A 0
F858 0
F85D 0
F85D 0
F85D 0
F85E 0
F860 20
F861 0
F863 0
F867 0
F86F 21
F883 0
F89D 11
F8B5 0
F8CE 0
F8E7 0
F900 0
F917 0
F92C 0
F942 19
F958 0
F968 4
F96E 0
F969 38
F961 0
F95C 54
F958 10
F953 0
F949 41
F93E 1
F935 0
F92F 0
F92B 0
F921 2
F90F 0
F8F5 A
F8D7 0
F8BE 0
F8A7 0
F890 0
F879 2
F864 0
F856 0
F855 0
F859 2
F85E 24
F865 80
F871 0
F884 0
F896 0
F8A4 0
F8AF 0
F8B9 0
F8C2 0
F8D3 0
F8E7 0
F8F9 0
F90C 0
F924 0
F93F 0
F958 0
F969 0
F978 0
F988 0
F996 0
F9A3 0
F9B3 0
F9C9 0
F9E2 0
F9FB 0
FA10 0
FA1B 0
FA21 0
FA25 2
FA21 0
FA11 0
F9F9 0
F9DB 0
F9BC 0
F99D 4
F97D 0
F95A 0
F937 0
F917 0
F900 0
F8F0 10
F8E0 5
F8CE 0
F8BB 4
F8A9 0
F898 8
F88A 2
F879 0
F868 0
F85C 0
F850 0
F845 0
F83F 0
F839 0
F831 0
F827 C
F821 4
F81F 0
F821 3
F828 0
F832 0
F83D 0
F84E 0
F862 0
F876 0
F888 0
F895 0
F8A2 0
F8AD 0
F8B5 0
F8B4 0
F8AD 0
F8A1 0
F894 0
F885 8
F876 0
F866 4
F854 12
F843 0
F833 0
F826 0
F81A 2
F812 4
F80B 20
F805 0
F7FE 23
F7F8 0
F7F6 10
F7F9 0
F7FC 1
F7F9 10
F7F0 0
F7E7 0
F7E3 8
F7E1 C
F7DF 0
F7E2 0
F7EB 8
F7F7 6
F80A 20
F81E 6
F831 0
F846 2
F85D 0
F870 0
F87B 0
F881 0
F886 4
F88E 2
F894 0
F896 0
F895 0
F899 0
F8A1 0
F8AD 0
F8B6 0
F8BC 0
F8BD 0
F8B9 0
F8B5 0
F8AE 0
F8A4 0
F893 0
F87F 8
F867 0
F851 0
F847 4
F84A 0
F84F 20
F849 4
F83C 20
F832 23
F832 8
F837 2
F830 3
F813 8
F7ED 0
F7DB 0
F7E6 0
F804 0
F81E 0
F827 4
F829 0
F840 0
F877 0
F8B6 20
F8E4 2
F8FF 0
F90A 0
F912 21
F91C 22
F920 0
F910 12
F8EE 0
F8CE 4
F8C1 0
F8C4 0
F8D4 4
F8E8 0
F8F3 0
F8F6 0
F8FF 0
F90D 2
F919 2
F921 28
F91D 0
F909 0
F8E2 10
F8B0 1
F878 3
F83E 4
F808 0
F7DB 0
F7B2 10
F78F 0
F77A 0
F76F 0
F767 0
F75F 0
F753 0
F742 0
F72F 0
F721 0
F720 0
F723 0
F726 0
F726 0
F71F 0
F716 0
F719 0
F726 0
F735 0
F740 0
F742 0
F73F 0
F741 0
F74D 0
F761 0
F773 0
F77D 0
F78B 0
F7A4 0
F7CC 0
F7FD 0
F828 0
F840 0
F845 0
F844 0
F848 0
F848 0
F839 0
F81C 0
F7FE 9
F7ED 0
F7EE 2
F7F7 0
F7FE 0
F800 C
F805 0
F816 0
F828 40
F833 2
F835 0
F82B 0
F81E 1
F813 0
F804 0
F7F5 0
F7EA 2
F7E5 0
F7EC 0
F7FA 0
F80E 2
F829 0
F847 0
F865 0
F883 0
F89C 0
F8B0 0
F8C4 0
F8D2 0
F8DA 0
F8D6 0
F8D0 0
F8CC 0
F8CF 0
F8D2 0
F8CD 0
F8C5 0
F8BE 0
F8BF 0
F8CA 0
F8DA 0
F8E0 0
F8D7 0
F8C7 0
F8BD 1
F8B8 40
F8B0 0
F89F 1
F884 0
F869 A
F854 1A
F840 0
F82A 0
F811 0
F7FB 4
F7F3 0
F7F9 40
F80F 0
F82C 0
F846 0
F85C 0
F875 0
F88E 0
F8A2 0
F8B3 0
F8C4 0
F8D2 0
F8DD 0
F8E5 0
F8EC 0
F8F6 0
F909 0
F91F 3
F933 0
F948 42
F95D 0
F977 0
F996 2
F9B3 8
F9C3 A
F9C6 0
F9C3 14
F9BF 4
F9BA 0
F9B2 0
F9A3 10
F98C 0
F973 11
F95E 0
F94C 1
F938 80
F922 40
F906 0
F8EA 50
F8D2 41
F8BB 20
F8A4 21
F88F 20
F877 0
F85E 0
F848 20
F836 0
F82B 0
F823 0
F81E 0
F81B 0
F818 0
F815 0
F815 0
F816 0
F814 0
F80E 0
F80A 0
F80A 0
F811 0
F81C 0
F823 0
F828 0
F82E 0
F834 0
F839 0
F83D 0
F83C 0
F834 0
F831 0
F82E 0
F828 0
F823 0
F821 0
F820 0
F821 0
F81E 0
F81A 0
F811 8
F802 5
F7F5 1
F7ED 1
F7E8 24
F7E1 0
F7D6 0
F7CC 8
F7C4 8
F7BF 0
F7BB 0
F7B8 2
F7B3 1
F7B1 0
F7B0 2
F7AD 0
F7A9 0
F7A6 0
F7A4 0
F7A6 0
F7AE 0
F7BB 0
F7D0 0
F7E7 0
F7FA 0
F803 0
F807 0
F80A 0
F80C 0
F80D 0
F80C 0
F80D 0
F812 0
F81F 0
F830 0
F83C 0
F83E 0
F83C 0
F83F 0
F847 0
F849 0
F842 0
F831 0
F81E 0
F80D 0
F7FF 0
F7F6 0
F7F5 0
F7FE 2
F80D 0
F81B 0
F820 0
F81D 0
F818 0
F80D 0
F7F4 0
F7D5 0
F7BB 0
F7B4 0
F7C2 0
F7D3 0
F7DA 0
F7E5 0
F803 0
F83B 0
F87C 0
F8B0 0
F8CE 0
F8DF 0
F8EB 0
F8F1 0
F8EC 0
F8D2 0
F8AF 4
F898 10
F893 10
F8A0 1
F8BB 0
F8DC 0
F8F8 0
F90B 0
F915 0
F91A 4
F918 8
F910 8
F8FC 10
F8D8 0
F8A8 73
F873 62
F83C 0
F807 1
F7DA 14
F7B7 12
F79E 0
F78E 0
F783 0
F77C 0
F778 0
F774 0
F768 0
F750 0
F735 0
F725 0
F721 0
F720 0
F71A 0
F70B 0
F6FA 0
F6F1 0
F6F3 0
F6F6 0
F6F9 0
F703 0
F718 0
F730 0
F748 0
F760 0
F778 0
F78B 0
F799 0
F7A3 0
F7AB 0
F7BA 0
F7CF 0
F7E3 0
F7EC 0
F7EA 0
F7E6 0
F7E9 0
F7F2 0
F7F9 0
F7F8 0
F7F3 0
F7F5 2
F800 0
F80B 1
F810 10
F811 20
F816 0
F827 1
F840 D
F851 0
F854 0
F849 0
F83D 0
F833 0
F827 0
F818 0
F80C 0
F808 1
F810 0
F828 10
F846 2
F862 0
F87D 0
F89C 0
F8B8 0
F8CC 0
F8D7 0
F8DB 0
F8DC 0
F8D8 0
F8D1 0
F8C8 0
F8BF 0
F8C0 0
F8C9 0
F8CF 0
F8CE 0
F8C7 0
F8C1 0
F8C0 0
F8C1 0
F8C0 1
F8BA 0
F8AE 0
F8A5 0
F8A5 0
F8A6 0
F8A2 10
F89A 0
F88F 0
F88A 0
F88B 0
F88A 70
F881 0
F872 0
F869 0
F86B 0
F875 2
F883 0
F893 0
F8A6 2
F8BD 0
F8D6 0
F8E9 0
F8F3 0
F8FC 0
F908 0
F917 0
F925 0
F930 0
F93A 0
F946 0
F958 2
F96B 0
F979 0
F981 0
F98D 0
F99D 0
F9AA 0
F9AF 0
F9AE 1
F9A5 0
F999 40
F98A 40
F977 8
F963 0
F951 8
F940 2
F92D 0
F91A 0
F906 0
F8F3 0
F8DC 0
F8C6 0
F8B3 0
F8A2 0
F892 0
F884 0
F876 4
F865 22
F854 0
F848 10
F83C 0
F835 0
F834 0
F834 0
F837 0
F83A 0
F83C 0
F83B 0
F839 0
F835 0
F82D 0
F824 0
F81E 0
F817 0
F811 0
F80C 0
F807 0
F806 0
F808 0
F80E 0
F812 0
F812 0
F80F 0
F811 0
F813 0
F80F 0
F807 0
F7FB 0
F7EC 8
F7DD 0
F7D1 0
F7C8 48
F7BE 0
F7B3 0
F7AD 2
F7A9 10
F7AC 10
F7B4 2
F7BD 0
F7C7 14
F7D4 10
F7E1 0
F7EF 5
F7FE 0
F80B A
F813 0
F814 10
F810 0
F80D 0
F80A 0
F807 0
F805 0
F803 0
F804 0
F80A 0
F810 0
F812 0
F80E 0
F811 0
F819 0
F823 0
F82D 0
F82F 0
F829 0
F827 0
F82F 0
F83C 0
F846 0
F848 0
F840 0
F835 0
F832 0
F833 0
F831 0
F823 0
F812 0
F806 0
F805 0
F814 4
F82D 20
F844 20
F855 0
F864 5
F86E 5
F872 0
F86F 8
F86E 0
F86F 0
F86C 10
F861 0
F852 18
F84A 0
F85A 0
F882 0
F8AD 0
F8CB 4
F8D9 0
F8E6 0
F8FD 0
F918 0
F91B 0
F8FD 0
F8CF 6
F8A9 0
F898 0
F89F 0
F8B4 0
F8C6 4
F8D2 0
F8E1 12
F8FA 8
F916 14
F92D 2C
F935 0
F924 0
F8FC 10
F8CB 0
F89A 0
F86A 10
F83A 20
F80D 9
F7E8 18
F7CD 10
F7C5 0
F7CE 0
F7DC 0
F7E5 8
F7E4 0
F7D7 0
F7C2 0
F7B0 0
F7A8 0
F7A7 0
F7A4 0
F798 0
F78C 0
F783 0
F77F 0
F77B 0
F771 0
F762 0
F753 0
F74A 0
F749 0
F74E 0
F75A 0
F768 0
F779 0
F78C 0
F7A3 0
F7C0 0
F7E7 0
F810 0
F82B 0
F835 0
F831 0
F829 1
F822 20
F819 1
F80F 4
F804 0
F802 10
F80B 0
F81B 0
F82A 0
F834 0
F840 0
F858 A0
F878 0
F897 8
F8AF 0
F8BC 0
F8C1 40
F8C2 18
F8C0 24
F8B3 A
F89E 3
F887 0
F876 8
F870 0
F873 0
F87A 0
F885 0
F894 0
F8AC 0
F8C8 0
F8E4 1
F8FC 0
F909 0
F90C 0
F908 0
F8FD 2
F8E9 0
F8CE 0
F8B7 10
F8A9 14
F89F A
F89A 0
F89F 0
F8A9 0
F8BA 0
F8CF 0
F8DD 2
F8E2 4
F8E0 0
F8DF 0
F8DE 8
F8D7 0
F8CC 0
F8C2 0
F8BC 0
F8BD C
F8C4 0
F8C6 20
F8C0 0
F8BD 0
F8BE 0
F8C0 0
F8BF 0
F8BE 0
F8BC 0
F8BF 0
F8CD 0
F8E2 0
F8F6 0
F906 0
F919 0
F931 0
F947 0
F95A 0
F964 0
F963 0
F960 0
F95B 0
F959 0
F956 0
F955 9
F95D 0
F96C 0
F97D 0
F98F 0
F9A2 0
F9B1 0
F9B8 0
F9B9 0
F9B2 0
F9A7 0
F99B 0
F991 0
F984 0
F974 C
F965 0
F959 0
F951 0
F94B 0
F940 1
F932 2
F924 0
F913 0
F8FE 0
F8E5 0
F8CB 0
F8B0 41
F893 2
F87A 0
F86B 0
F862 8
F85E 4
F85E 0
F861 0
F865 0
F86A 0
F872 0
F874 0
F86B 0
F85E 0
F852 0
F845 0
F836 0
F826 0
F817 0
F80B 0
F804 0
F803 0
F808 0
F811 0
F81C 0
F829 0
F831 0
F838 0
F83F 0
F844 D
F844 2
F83D 4
F82F 1
F81E 0
F80C 20
F7FD 0
F7ED 0
F7DD 0
F7D5 0
F7D0 0
F7CA 0
F7C5 4
F7C4 0
F7C9 2
F7D3 8
F7E0 0
F7F1 0
F800 10
F80E 1
F81C 0
F826 0
F828 20
F829 0
F82A 10
F82B 4
F82D 0
F82E 0
F82A 0
F821 0
F81A 0
F819 0
F81E 0
F828 0
F838 0
F84C 0
F85F 0
F873 0
F889 0
F899 0
F8A5 0
F8AE 0
F8B0 0
F8AA 0
F8A1 0
F89A 0
F893 3
F88E 8
F888 0
F884 8
F885 1
F88E 3
F8A1 4
F8B2 4
F8B8 0
F8B7 8
F8B1 0
F8AD 0
F8AF 0
F8B1 0
F8B1 0
F8AF 0
F8B3 18
F8C0 0
F8DA 0
F8FD 0
F921 20
F939 20
F946 20
F94F 0
F955 30
F954 8
F946 0
F929 0
F908 0
F8F1 0
F8EB 0
F8F4 60
F905 60
F91D 40
F939 0
F952 0
F967 40
F973 51
F971 0
F961 0
F944 10
F91A 20
F8E6 0
F8AF 30
F87F 28
F859 0
F83C 0
F826 4
F810 8
F7FE 0
F7F6 0
F7F6 0
F7FA 10
F7F5 0
F7E0 2
F7C1 0
F7A3 0
F791 0
F788 0
F780 0
F775 0
F766 0
F756 0
F74C 0
F748 0
F742 0
F737 0
F729 0
F720 0
F723 0
F733 0
F74C 0
F764 0
F779 0
F78E 0
F7A8 0
F7CB 0
F7F1 0
F80E 0
F81B 0
F81A 0
F80D 0
F7FD 0
F7F2 0
F7E8 0
F7E0 1
F7E1 1
F7E8 0
F7F5 0
F806 0
F816 26
F825 0
F82F 0
F83C 10
F850 0
F862 0
F86E 12
F872 1
F870 8
F868 2
F85A 0
F849 0
F838 0
F82A 0
F822 0
F820 10
F826 4
F832 0
F842 4
F859 0
F872 0
F889 0
F8A1 0
F8BD 0
F8D6 0
F8E7 0
F8EB 0
F8E7 0
F8E0 0
F8DA 0
F8D6 0
F8D1 0
F8CB 0
F8C5 0
F8C6 0
F8CD 0
F8D6 0
F8D9 0
F8D6 1
F8CF 20
F8CD 0
F8D2 0
F8D5 0
F8CF 0
F8C0 0
F8B1 4
F8A8 0
F8A5 0
F8A3 0
F89E 2
F89D 2
F8A0 8
F8A6 4
F8AA 0
F8AC 0
F8AC 0
F8B0 0
F8B8 0
F8C1 2
F8CD 2
F8DD 0
F8EF 0
F902 0
F911 1
F91F 0
F92D 0
F93D 0
F951 0
F964 0
F96F 10
F976 0
F97D 0
F986 0
F98D 0
F98D 0
F98A 0
F986 2
F982 0
F97D 0
F977 1
F96E 0
F95F 0
F94F 0
F940 0
F931 20
F925 0
F91C 0
F915 3
F90C 90
F900 8
F8F0 8
F8E0 0
F8D1 4
F8C6 20
F8BA 0
F8AC 8
F89C 20
F88C 0
F881 20
F878 0
F86F 0
F864 0
F858 0
F84E 0
F84B 0
F84E 0
F851 0
F851 0
F84E 0
F849 0
F847 0
F847 0
F847 0
F844 0
F83E 0
F836 0
F82C 0
F821 0
F815 0
F807 0
F7F9 0
F7EF 0
F7E9 0
F7E7 0
F7ED 0
F7F2 0
F7F7 0
F7F7 1
F7F0 0
F7E4 0
F7D5 0
F7CB 8
F7C2 B
F7B8 0
F7AD 0
F7A5 0
F7A4 10
F7A9 8
F7B0 0
F7B8 10
F7C0 0
F7CA 0
F7D7 41
F7E6 0
F7EF 0
F7F5 1
F7FA 0
F7FB 0
F7FD 0
F800 0
F804 0
F808 0
F80C 0
F811 0
F817 0
F818 0
F816 0
F812 0
F80A 0
F801 0
F7F9 0
F7F1 0
F7F3 0
F801 0
F813 0
F822 0
F82A 0
F82C 0
F82C 0
F82C 0
F82E 0
F82B 0
F81D 0
F80A 0
F7F8 0
F7EB 0
F7E4 0
F7E4 0
F7E9 0
F7EE 0
F7F5 0
F804 0
F81B 0
F832 0
F847 0
F855 0
F859 0
F858 0
F85D 0
F86E 0
F88B 0
F8B1 0
F8D1 0
F8E6 2
F8F6 0
F903 0
F90C 0
F907 2
F8F4 4
F8D3 10
F8AF 2
F895 0
F886 10
F883 2
F889 0
F896 0
F8A7 0
F8B9 0
F8CA 0
F8DA 0
F8E0 11
F8D5 18
F8B4 0
F880 60
F843 24
F808 22
F7D5 20
F7A4 50
F77B 10
F75D 0
F74E 0
F753 0
F765 0
F779 0
F784 0
F780 0
F773 0
F764 0
F75A 0
F753 0
F74D 0
F748 0
F742 0
F73F 0
F743 0
F74C 0
F753 0
F753 0
F750 0
F74E 0
F752 0
F759 0
F761 0
F765 0
F766 0
F76A 0
F772 0
F77E 0
F78D 0
F79E 0
F7AC 0
F7AE 0
F7A7 2
F79A 0
F78F 0
F788 0
F786 0
F787 0
F78A 0
F794 0
F7A5 0
F7B9 0
F7C9 0
F7D2 0
F7D9 10
F7E3 20
F7F3 0
F805 0
F814 40
F821 1
F829 28
F830 15
F838 20
F840 0
F844 0
F84B 0
F855 2
F862 0
F86D 0
F876 0
F881 0
F88C 0
F897 0
F8A4 0
F8B0 0
F8BA 0
F8C4 0
F8CA 0
F8C9 0
F8BB 0
F8A7 0
F88F 0
F879 0
F869 0
F862 0
F864 0
F86D 0
F879 0
F888 0
F892 0
F897 0
F89C 0
F89E 0
F89E 20
F89B 0
F894 0
F887 0
F879 20
F873 0
F874 1
F878 0
F87C 8
F884 0
F892 0
F8A2 0
F8B5 0
F8C4 90
F8CB 4
F8D2 4
F8DC 0
F8E8 0
F8F9 0
F910 0
F92A 0
F93F 20
F950 0
F95F 0
F96B 0
F973 20
F976 1
F974 0
F96E 1
F965 10
F961 0
F95E 10
F95D 1
F95D 0
F95D 0
F95F 0
F961 0
F967 0
F96F 1
F974 0
F974 0
F96E 0
F95E 34
F94B 0
F93C 0
F930 0
F923 2
F917 0
F910 0
F907 0
F8FE 0
F8F6 0
F8EC 0
F8DF 0
F8CF 0
F8BC 40
F8AD 0
F8A3 2
F8A0 0
F8A0 20
F89E 0
F899 0
F89A 0
F89E 0
F8A2 0
F8A4 0
F8A0 0
F893 0
F883 0
F873 0
F864 0
F855 0
F848 0
F83E 0
F834 0
F82F 0
F82C 0
F825 0
F819 0
F80B 0
F7FD 0
F7EE 0
F7E0 0
F7D6 0
F7D2 0
F7D1 0
F7D4 1
F7D8 8
F7DA 0
F7D8 0
F7D6 5
F7D2 0
F7CB 1
F7C2 0
F7B8 0
F7AE 0
F7A7 10
F7A5 10
F7A8 2
F7B0 0
F7BC 9
F7CD A
F7E1 0
F7F5 2
F803 20
F80A 8
F80E 0
F80B 10
F802 0
F7F9 0
F7F1 0
F7EF 0
F7F6 0
F804 0
F810 0
F815 0
F814 0
F80E 0
F80B 0
F80B 0
F807 0
F802 0
F802 0
F806 0
F80D 0
F814 0
F81C 0
F827 0
F832 0
F83A 0
F83B 0
F834 0
F82E 0
F82C 0
F82E 0
F82E 0
F829 0
F82A 0
F839 0
F855 0
F874 4
F88D 0
F89D 0
F8A9 24
F8B6 3
F8C4 0
F8C8 0
F8C1 2
F8BC 0
F8C1 0
F8D2 D
F8ED 8
F909 0
F921 12
F935 0
F946 4
F951 0
F94D 2C
F941 0
F937 0
F92D 0
F922 8
F91A 10
F916 C
F916 8
F91D 0
F928 24
F92F 20
F930 0
F92E 6
F928 42
F916 0
F8F4 40
F8CB 4
F8A0 10
F874 84
F84B 80
F82D 0
F819 0
F80D 10
F807 0
F804 4
F7FA 0
F7ED 0
F7E3 0
F7D8 0
F7C3 0
F7A8 0
F78E 0
F77C 1
F771 0
F76A 0
F765 0
F760 0
F75A 0
F757 0
F756 0
F758 0
F75F 0
F765 0
F76B 0
F774 0
F782 0
F796 0
F7AF 0
F7C6 0
F7D9 0
F7E9 0
F7FB 0
F80C 0
F814 0
F80E 0
F7FF 0
F7F1 0
F7E7 0
F7E4 0
F7E6 4
F7EB 0
F7F5 0
F80C 0
F826 0
F839 4
F846 0
F855 1
F865 4
F871 80
F877 0
F879 0
F87A 0
F87B 0
F87C 81
F87C 0
F877 1
F872 0
F86F 1
F871 E
F877 0
F87E 2
F889 0
F894 0
F8A4 0
F8BA 0
F8CE 0
F8E3 0
F8F8 1
F90C 2
F922 20
F936 20
F941 20
F942 0
F93B 10
F92F 11
F921 28
F90F 2
F8FF 20
F8F2 0
F8EA 8
F8EC 10
F8F5 0
F900 2
F907 2
F90A 20
F911 38
F919 0
F91D 10
F91D 0
F913 0
F904 0
F8F6 0
F8E9 0
F8DD 0
F8D1 0
F8C8 0
F8C6 20
F8CA 0
F8D1 0
F8D8 0
F8E0 0
F8E9 0
F8F1 0
F8FA 0
F905 0
F912 0
F925 0
F93A 0
F94E 0
F95F 0
F970 0
F980 0
F98B 1
F994 0
F999 0
F99C 2
F99D 0
F99E 0
F9A1 0
F9A6 0
F9AB 0
F9AD 0
F9B1 0
F9B4 1
F9B9 1
